Date,Produce_Name,Category,Season,Market_Price_JPY_per_kg,Volume_Sold_kg,Temperature_C,Precipitation_mm,Humidity_percent,Transport_Disruption,Year,Month,Day,Quality_Grade,Storage_Days
2024-01-18,Apple,Fruit,Winter,238.90634777747374,5017.742454087259,12.980632444654711,3.3766721330514016,59.70859947194333,0,2024,1,18,Standard,9
2024-01-19,Apple,Fruit,Winter,244.53177124595737,4883.742383534602,27.64779178086619,16.436029185084006,89.66692211326713,0,2024,1,19,Standard,2
2024-01-20,Apple,Fruit,Winter,259.02976697284714,4777.183377385168,8.165928137959359,15.385011184831734,57.8961493492217,0,2024,1,20,Premium,2
2024-01-21,Apple,Fruit,Winter,245.33958559885292,5125.53969697921,9.462994731814968,11.934459802124342,73.02080867864495,0,2024,1,21,Standard,3
2024-01-22,Apple,Fruit,Winter,271.58704814041755,4642.002024775557,17.325753128970057,6.744040703379055,87.01058566627857,0,2024,1,22,Standard,8
2024-01-23,Apple,Fruit,Winter,245.00454767981748,4538.602436516752,7.048460975953653,5.250172085330882,55.87586275511117,0,2024,1,23,Standard,12
2024-01-24,Apple,Fruit,Winter,252.8085590718986,4825.851987206969,9.899504617544048,2.4377842416071793,88.83416791470802,0,2024,1,24,Standard,12
2024-01-25,Apple,Fruit,Winter,261.6573853984136,5108.9224829153545,28.594159555300358,10.195141338017429,87.89908937582499,0,2024,1,25,Standard,7
2024-01-26,Apple,Fruit,Winter,232.2704283383371,4635.695959671144,29.41224152869718,11.705217510196931,85.38287948233051,0,2024,1,26,Standard,7
2024-01-27,Apple,Fruit,Winter,227.9898898502403,4787.757997410002,14.406483233260548,7.186779810315745,58.58226085320009,0,2024,1,27,Standard,11
2024-01-28,Apple,Fruit,Winter,230.92929606787382,4928.6427272809215,28.082150525348393,9.507181353617371,75.36220224043933,0,2024,1,28,Standard,8
2024-01-29,Apple,Fruit,Winter,265.78230129283975,4660.307523734653,18.620616891835795,7.270289147385334,80.4356589184496,0,2024,1,29,Standard,5
2024-01-30,Apple,Fruit,Winter,243.1017731763444,4588.030418042815,11.743561646844176,12.820121146414024,89.44111712785718,0,2024,1,30,Premium,13
2024-01-31,Apple,Fruit,Winter,281.97749107085315,4814.484115891829,22.559968027014968,18.025184155931267,57.21695288325482,0,2024,1,31,Standard,10
2024-02-01,Apple,Fruit,Winter,242.94690501678264,5249.273619319539,21.47254516437143,3.2784052409388975,80.64103598077186,0,2024,2,1,Standard,3
2024-02-02,Apple,Fruit,Winter,252.30689128996298,4777.691835354966,29.728132977718335,7.6281761980624685,63.552046797084515,0,2024,2,2,Premium,1
2024-02-03,Apple,Fruit,Winter,269.27637440709844,4472.804470017308,11.626182185232082,2.8173720790172263,57.025058622720096,0,2024,2,3,Standard,9
2024-02-04,Apple,Fruit,Winter,275.076161101989,4314.8270894793595,21.801487566543386,12.498875408156639,66.8550776485542,0,2024,2,4,Standard,8
2024-02-05,Apple,Fruit,Winter,275.76879470795495,4672.751222704461,6.300593875736173,14.577410189771916,81.75343648594466,0,2024,2,5,Standard,1
2024-02-06,Apple,Fruit,Winter,265.1045778824143,4895.25257925118,7.841150967417985,18.63825465194912,68.59399214816209,0,2024,2,6,Standard,5
2024-02-07,Apple,Fruit,Winter,262.8007815726433,4781.02964143586,5.097959373777331,5.577438525219298,71.50092400812194,0,2024,2,7,Standard,10
2024-02-08,Apple,Fruit,Winter,257.4065868650148,4712.486297491155,29.98651702649183,19.004224117308603,89.80637640800485,0,2024,2,8,Premium,12
2024-02-09,Apple,Fruit,Winter,259.7295134520829,4583.4981023817245,25.056842428686945,1.265253436413496,65.96437198229704,0,2024,2,9,Standard,9
2024-02-10,Apple,Fruit,Winter,243.11017854589335,4566.0163807269155,24.66807536833852,12.060277267291763,74.61603018836959,0,2024,2,10,Standard,8
2024-02-11,Apple,Fruit,Winter,239.77251395722115,4968.08769547887,17.743151882204494,1.1426543868665995,64.60976806461487,0,2024,2,11,Standard,11
2024-02-12,Apple,Fruit,Winter,249.9578192823631,4932.965227865302,12.501677072636,17.875483755238896,65.7114258531482,0,2024,2,12,Standard,5
2024-02-13,Apple,Fruit,Winter,247.87269221843837,4451.490581569662,8.781607111566899,10.596181141401082,77.82563013781632,0,2024,2,13,Standard,2
2024-02-14,Apple,Fruit,Winter,244.33464938340907,5096.294548719091,12.116868471161592,13.386967015255921,87.51547904379534,0,2024,2,14,Standard,3
2024-02-15,Apple,Fruit,Winter,258.704843093209,4821.290028712756,14.399280548228479,16.63147851820905,71.69435801969286,0,2024,2,15,Standard,14
2024-02-16,Apple,Fruit,Winter,261.94131510713135,4970.212353493503,23.90775242450735,3.006212449679375,80.73599715795119,0,2024,2,16,Standard,6
2024-02-17,Apple,Fruit,Winter,251.10508607864807,4476.049019909737,18.49154472257881,0.7718312387626769,53.56826235267855,1,2024,2,17,Standard,9
2024-02-18,Apple,Fruit,Winter,268.46912601319076,4384.489538850958,6.9370906638870675,17.577622918257042,58.44632149727708,0,2024,2,18,Standard,11
2024-02-19,Apple,Fruit,Winter,235.7288860733312,4791.561707679884,5.450725223972806,6.29866454917865,70.0852656367813,0,2024,2,19,Standard,13
2024-02-20,Apple,Fruit,Winter,247.57925675900353,4862.660601584022,7.558304488351579,2.5795781585433053,50.80046894515099,0,2024,2,20,Standard,7
2024-02-21,Apple,Fruit,Winter,241.03972099246494,5154.073559623068,15.262467842434484,9.36922474174173,60.11419915050235,0,2024,2,21,Premium,7
2024-02-22,Apple,Fruit,Winter,226.66829228658673,5007.874321330092,28.329822926225457,11.966121513920376,70.69605159299864,0,2024,2,22,Standard,14
2024-02-23,Apple,Fruit,Winter,248.96649142696626,4706.6312875027625,20.93506203023054,0.6194120684502025,50.59844793025203,0,2024,2,23,Standard,2
2024-02-24,Apple,Fruit,Winter,248.47815614520897,4552.3353777407765,25.045647496887877,5.497913165141755,60.581851449041665,0,2024,2,24,Standard,2
2024-02-25,Apple,Fruit,Winter,268.91812179052664,4901.409505591198,16.659364862613714,0.6559974855379203,70.56123277903478,0,2024,2,25,Premium,7
2024-02-26,Apple,Fruit,Winter,257.88514605693473,4517.633184565184,14.04165207987607,8.40670778390998,72.92596991924982,0,2024,2,26,Standard,11
2024-02-27,Apple,Fruit,Winter,237.19766469588492,5139.70538747504,7.710009317915568,17.902000581324884,87.03006772221221,0,2024,2,27,Standard,3
2024-02-28,Apple,Fruit,Winter,273.17615707917736,4577.242284682812,26.898325554655123,19.653048229871384,75.81382493002431,0,2024,2,28,Standard,9
2024-02-29,Apple,Fruit,Winter,265.2629211940669,4991.801808553236,24.579000725697572,12.740951070072551,66.58943210119975,0,2024,2,29,Standard,3
2024-03-01,Apple,Fruit,Spring,231.54859916402194,4978.043262191746,9.202952439943129,3.232753875691836,87.2140470853227,0,2024,3,1,Premium,4
2024-03-02,Apple,Fruit,Spring,222.45205388793937,4860.340632671811,17.80651409690651,18.116987799986116,81.39531933551177,0,2024,3,2,Standard,2
2024-03-03,Apple,Fruit,Spring,214.20630858686084,4825.08918270047,17.18437019803112,10.32495646400121,58.0003568445099,0,2024,3,3,Standard,10
2024-03-04,Apple,Fruit,Spring,220.81267376920064,4827.755055684781,20.627288817163215,3.074986242058362,55.23369445395279,0,2024,3,4,Standard,12
2024-03-05,Apple,Fruit,Spring,237.24842197167212,4899.421228616688,28.65467234978153,18.434533389033227,77.03246542970932,0,2024,3,5,Standard,2
2024-03-06,Apple,Fruit,Spring,246.20159594176434,4784.4233195347215,19.49428604406199,15.14938101446206,72.39532662307936,0,2024,3,6,Standard,8
2024-03-07,Apple,Fruit,Spring,242.36148969306214,4669.430269920948,18.505431669465466,14.63410545446303,81.58694455171023,0,2024,3,7,Standard,14
2024-03-08,Apple,Fruit,Spring,219.5004440049044,4869.371497911951,6.258073323366599,14.183614075888094,79.55220200314746,0,2024,3,8,Standard,1
2024-03-09,Apple,Fruit,Spring,212.40430387549864,4953.693886566337,6.572686900450599,4.006796421928847,75.00846135430061,0,2024,3,9,Standard,4
2024-03-10,Apple,Fruit,Spring,226.58497027775104,4441.328329728282,9.683669783169723,4.220133834150522,89.45528686515568,0,2024,3,10,Standard,14
2024-03-11,Apple,Fruit,Spring,205.1050571374179,5066.10833727065,5.811769292293707,13.7658599685451,71.34358920441635,0,2024,3,11,Standard,7
2024-03-12,Apple,Fruit,Spring,228.6356367845788,4660.877571133746,23.583822389250308,4.394455002207938,54.52423026006879,0,2024,3,12,Standard,6
2024-03-13,Apple,Fruit,Spring,223.33947090413997,4652.636164838151,23.083257599849077,8.773433936060977,83.13094259263954,0,2024,3,13,Standard,13
2024-03-14,Apple,Fruit,Spring,219.75708935398225,4563.745683807947,8.401405860791073,15.640036511878828,60.07413449382836,0,2024,3,14,Standard,11
2024-03-15,Apple,Fruit,Spring,207.05959049324855,4605.923547960178,25.901972519882023,15.679050361956818,81.09208592575673,1,2024,3,15,Premium,12
2024-03-16,Apple,Fruit,Spring,230.7780011989093,4575.0204933829955,8.8696508711528,9.065235450517193,88.28428384000205,0,2024,3,16,Standard,14
2024-03-17,Apple,Fruit,Spring,219.00711555380352,4763.160230704884,12.52938967493397,15.843798765504902,77.87182055857365,0,2024,3,17,Standard,9
2024-03-18,Apple,Fruit,Spring,211.83843559825928,5331.459649514018,11.224422479034125,16.772435923961137,73.84120643799204,0,2024,3,18,Premium,8
2024-03-19,Apple,Fruit,Spring,192.68705010058144,4931.388814318052,14.307677464326195,13.095515025685206,68.41544702700162,0,2024,3,19,Standard,12
2024-03-20,Apple,Fruit,Spring,224.69045731818034,4912.097734662705,11.366594147249046,4.568517046168403,64.57639463981613,0,2024,3,20,Standard,2
2024-03-21,Apple,Fruit,Spring,244.9378304625346,4855.407124988593,17.2237731609613,5.48023560771095,64.12019003887345,0,2024,3,21,Standard,10
2024-03-22,Apple,Fruit,Spring,243.68916616366357,4807.767206424851,15.185197033867135,6.296823108174707,75.45490822838363,0,2024,3,22,Standard,10
2024-03-23,Apple,Fruit,Spring,219.85766711340446,4885.222972287779,29.664237269483163,2.33608215467904,80.05092467750984,0,2024,3,23,Standard,10
2024-03-24,Apple,Fruit,Spring,218.22511432092998,4669.815675675502,6.398158753205641,5.463192407398902,77.14068277937658,0,2024,3,24,Standard,6
2024-03-25,Apple,Fruit,Spring,230.27371038084402,5138.816957751622,8.55453440968379,4.190384486250642,57.936404047742506,0,2024,3,25,Standard,1
2024-03-26,Apple,Fruit,Spring,213.76816380913172,5292.598509681919,6.320647347715062,9.106574996172043,69.75948720573965,0,2024,3,26,Standard,14
2024-03-27,Apple,Fruit,Spring,228.39515887296898,4521.492466810618,20.646029874559396,18.168750957445297,81.66560288732252,0,2024,3,27,Standard,3
2024-03-28,Apple,Fruit,Spring,233.61840313182776,4627.102266163585,6.362731935342989,2.0896063350791616,69.02816312756225,0,2024,3,28,Standard,8
2024-03-29,Apple,Fruit,Spring,238.80299876869844,4750.022937681107,25.910993434403082,14.405358478947912,71.46493118941976,0,2024,3,29,Standard,10
2024-03-30,Apple,Fruit,Spring,223.87326663960053,4687.726107819959,17.798465767048196,13.745660088262554,80.84544192683289,0,2024,3,30,Standard,14
2024-03-31,Apple,Fruit,Spring,222.70867031050912,4987.649759138628,18.175190614538344,1.9150839732671532,76.45061225060365,1,2024,3,31,Standard,1
2024-04-01,Apple,Fruit,Spring,215.1226958989887,4778.732080023734,19.039862692804853,18.451448098116,66.3737968352957,1,2024,4,1,Premium,1
2024-04-02,Apple,Fruit,Spring,215.69759601705158,5354.523233476063,9.270342657655268,11.369444043136392,85.81650844776875,0,2024,4,2,Standard,1
2024-04-03,Apple,Fruit,Spring,222.45211246610782,5125.84915653818,9.94225757786219,7.274510422713685,56.50268274653914,0,2024,4,3,Standard,5
2024-04-04,Apple,Fruit,Spring,229.13286195168203,4896.8504963680325,12.970433071825116,15.130771669906133,89.82065794361299,0,2024,4,4,Standard,13
2024-04-05,Apple,Fruit,Spring,235.27782704512407,5029.008117438327,19.837410395546286,5.147309168032681,54.75410313904949,1,2024,4,5,Standard,7
2024-04-06,Apple,Fruit,Spring,215.9642368048461,5141.358900847231,10.252944398505363,13.870196740926408,50.59799884416955,0,2024,4,6,Standard,14
2024-04-07,Apple,Fruit,Spring,241.7927464007946,4678.246770384379,7.908293178331531,0.7942241514449444,85.60075604595059,0,2024,4,7,Standard,4
2024-04-08,Apple,Fruit,Spring,221.9498594882711,4727.007253650251,29.252922160460805,16.78816075218544,59.79814033463825,0,2024,4,8,Standard,9
2024-04-09,Apple,Fruit,Spring,224.7596179385801,4891.830522901029,5.549545370240573,8.96341694042637,79.18798509786883,0,2024,4,9,Standard,6
2024-04-10,Apple,Fruit,Spring,216.593868609587,5089.357881851654,25.06743513340054,12.733858287158835,82.44061499728278,0,2024,4,10,Standard,5
2024-04-11,Apple,Fruit,Spring,197.7272970719294,5039.175594371037,24.70087873937555,4.424756396133674,84.35945564128468,0,2024,4,11,Standard,5
2024-04-12,Apple,Fruit,Spring,234.9455107090618,4509.873150016491,12.4303528461274,13.541474253168959,89.66376942656666,0,2024,4,12,Premium,6
2024-04-13,Apple,Fruit,Spring,233.28949384228986,4672.987641998382,8.390665400182835,15.444805517865532,61.761588401599965,0,2024,4,13,Standard,12
2024-04-14,Apple,Fruit,Spring,221.8350649824201,4876.030102369024,8.640716167635585,9.464263737687975,78.40973367709037,0,2024,4,14,Standard,2
2024-04-15,Apple,Fruit,Spring,225.75364556877983,4856.098651290935,22.435790430929814,12.354538481235886,54.615994331233125,0,2024,4,15,Standard,3
2024-04-16,Apple,Fruit,Spring,230.8043161991711,5240.486854362106,21.070164777154343,9.126518476447972,66.27237165427397,0,2024,4,16,Standard,3
2024-04-17,Apple,Fruit,Spring,207.42135911002637,4685.6956159700685,24.568641856284668,17.88182738515691,83.91886773250361,0,2024,4,17,Standard,14
2024-04-18,Apple,Fruit,Spring,219.0481573798542,5005.877061467904,28.437029309977618,9.957383610286383,64.70632184236433,0,2024,4,18,Standard,9
2024-04-19,Apple,Fruit,Spring,233.93547764574555,5128.14523343693,22.2981840816648,16.83617418057638,73.64381522142456,0,2024,4,19,Standard,4
2024-04-20,Apple,Fruit,Spring,210.88924398934594,5399.8437291378295,8.896288413786086,16.02704116540497,70.15093774898537,0,2024,4,20,Standard,14
2024-04-21,Apple,Fruit,Spring,228.30252673687457,4777.607881678835,11.086065419135267,8.21009642696713,75.8380612444818,0,2024,4,21,Premium,6
2024-04-22,Apple,Fruit,Spring,209.7384546979867,5049.593617054106,26.054843271827863,4.6016898371495,88.9157755755078,0,2024,4,22,Standard,13
2024-04-23,Apple,Fruit,Spring,230.2473373023772,4962.715384927844,10.232651895855215,8.121642651195419,52.22942106005608,0,2024,4,23,Standard,1
2024-04-24,Apple,Fruit,Spring,224.5990333241533,4916.101179689891,6.8130579238620355,16.524347515504402,72.95846070006519,0,2024,4,24,Standard,7
2024-04-25,Apple,Fruit,Spring,206.82976707106303,4946.082124396823,22.582001351056263,4.552650716387847,84.5211511700114,0,2024,4,25,Standard,6
2024-04-26,Apple,Fruit,Spring,238.10331773764315,4896.678489211794,15.06315888725355,10.488726917154986,69.25530846993709,0,2024,4,26,Standard,7
2024-04-27,Apple,Fruit,Spring,216.73584476102195,4409.871559150953,28.00100131364759,16.12193495921495,53.14108743766291,0,2024,4,27,Standard,10
2024-04-28,Apple,Fruit,Spring,215.88466008358822,5056.990597594586,21.25637677734154,7.069549502567575,72.42157409667084,0,2024,4,28,Standard,3
2024-04-29,Apple,Fruit,Spring,227.25640346884813,4888.953563388153,7.260474444791519,12.844192740053948,63.28295563295282,0,2024,4,29,Standard,1
2024-04-30,Apple,Fruit,Spring,237.92217018107306,4765.894169738982,28.696414181341517,4.912631480976291,56.19767141351743,0,2024,4,30,Standard,5
2024-05-01,Apple,Fruit,Spring,213.57200453649304,5341.512416461446,11.463931591006148,2.1855889073631984,83.96138053133892,0,2024,5,1,Standard,6
2024-05-02,Apple,Fruit,Spring,225.6938983107897,4736.5437046879415,13.430312260157145,15.887684501857127,70.86398051964487,0,2024,5,2,Standard,10
2024-05-03,Apple,Fruit,Spring,229.82418562871894,4770.263874043399,15.05651034208855,1.9793724681741365,87.33105649516267,0,2024,5,3,Standard,4
2024-05-04,Apple,Fruit,Spring,232.79743808171037,5234.323470032395,6.280607410107831,5.427627901591691,82.24066018412276,0,2024,5,4,Standard,8
2024-05-05,Apple,Fruit,Spring,226.9849674968688,4698.662901545685,17.412885555765122,17.1021884399488,77.71887175094669,0,2024,5,5,Standard,11
2024-05-06,Apple,Fruit,Spring,220.87093681031263,4785.622259361129,8.082962276882306,6.929385741573344,50.20102013461248,0,2024,5,6,Standard,3
2024-05-07,Apple,Fruit,Spring,215.6896100177019,4892.146865225321,15.024258167208794,19.46090699028322,67.11293826553,0,2024,5,7,Standard,11
2024-05-08,Apple,Fruit,Spring,225.9691186842717,5038.301303004551,13.767744699802108,19.594686695477193,57.89945126608129,0,2024,5,8,Standard,8
2024-05-09,Apple,Fruit,Spring,212.93843611516192,4976.868320894852,24.321002085662585,5.365520409071134,86.43191644195471,0,2024,5,9,Standard,5
2024-05-10,Apple,Fruit,Spring,192.13480706068566,4780.800895266119,25.079262790818277,0.819564444997809,56.98335938705441,0,2024,5,10,Standard,9
2024-05-11,Apple,Fruit,Spring,229.91129779677374,4744.0097983906935,8.8353220597272,14.101265684107583,61.44240206637142,0,2024,5,11,Standard,13
2024-05-12,Apple,Fruit,Spring,235.1692669622197,4702.682778546459,14.163779684480655,9.019730052966874,70.67347070937997,0,2024,5,12,Premium,11
2024-05-13,Apple,Fruit,Spring,198.41701010015433,4992.470740454619,14.333829025795792,2.0150568791915258,60.53454475992317,0,2024,5,13,Standard,9
2024-05-14,Apple,Fruit,Spring,213.6405295720132,5016.9660838659,8.785261098402126,14.150456379560856,58.39458709116485,0,2024,5,14,Standard,5
2024-05-15,Apple,Fruit,Spring,231.96548543630846,4923.8137239960515,24.961337626279764,0.6234981822384245,73.9639730041101,0,2024,5,15,Standard,11
2024-05-16,Apple,Fruit,Spring,248.14682403425658,4404.063529019037,22.68070820838558,17.403933809844844,53.557180910200955,0,2024,5,16,Standard,11
2024-05-17,Apple,Fruit,Spring,225.23392921134834,5086.618551455429,9.759544657425868,2.7730505822660745,52.32671034883699,0,2024,5,17,Premium,4
2024-05-18,Apple,Fruit,Spring,216.80996691117224,4966.463934643463,14.168047714844976,2.5462375749345,64.88981180744285,0,2024,5,18,Standard,13
2024-05-19,Apple,Fruit,Spring,222.94241503757056,5162.1943343309285,7.645125621412856,3.5134459593716905,78.8265781803145,0,2024,5,19,Premium,4
2024-05-20,Apple,Fruit,Spring,240.46735971541707,4886.502866881049,20.7051649273261,19.205327169841333,72.19227033095791,0,2024,5,20,Standard,1
2024-05-21,Apple,Fruit,Spring,217.73290298484898,5131.600076622907,8.034298113715492,13.86338720507692,66.91505873867115,1,2024,5,21,Standard,7
2024-05-22,Apple,Fruit,Spring,216.00908992518464,5013.263612664103,29.648354215622945,16.027430709272735,72.63006256898329,0,2024,5,22,Standard,4
2024-05-23,Apple,Fruit,Spring,219.56913537545213,5171.399474363289,24.517051867196557,7.95269971465506,64.61805938613094,0,2024,5,23,Standard,6
2024-05-24,Apple,Fruit,Spring,214.27505315708947,5033.074861418108,14.755963739599876,6.726254550099111,87.44585341728452,0,2024,5,24,Standard,7
2024-05-25,Apple,Fruit,Spring,226.38004105494144,4848.516745436712,19.46409830698386,4.689680135663399,52.19619563643097,0,2024,5,25,Standard,6
2024-05-26,Apple,Fruit,Spring,243.27763265778253,5238.098780800464,27.78354540541022,9.612960566248178,76.9356591611934,0,2024,5,26,Standard,11
2024-05-27,Apple,Fruit,Spring,228.63464182255532,5034.634215343202,18.852482009895652,11.03657467068337,85.65130659311002,0,2024,5,27,Standard,2
2024-05-28,Apple,Fruit,Spring,222.16102310107925,5003.943768695486,9.36246215994888,12.635496873055107,82.15538834941015,0,2024,5,28,Premium,9
2024-05-29,Apple,Fruit,Spring,221.71712322470012,4636.153500568832,14.467583889528983,5.14237007997389,57.36164139285787,0,2024,5,29,Standard,14
2024-05-30,Apple,Fruit,Spring,207.4141034021626,4705.267959496479,26.078621625743637,18.973081618059812,61.83705395921153,0,2024,5,30,Standard,5
2024-05-31,Apple,Fruit,Spring,234.93498499290553,4883.868171463842,21.105325399740448,3.395169964142717,78.68191754828419,0,2024,5,31,Standard,12
2024-06-01,Apple,Fruit,Summer,211.67297978173897,4970.739340644954,21.268109608345007,19.313063495328247,53.37082236723062,0,2024,6,1,Premium,13
2024-06-02,Apple,Fruit,Summer,210.5824009180996,4824.263482407839,26.67053714221223,0.29712245015007577,82.47446799330336,0,2024,6,2,Standard,2
2024-06-03,Apple,Fruit,Summer,246.42676790835162,4796.062700380654,27.349326436562617,9.622513836336912,78.75627778419161,0,2024,6,3,Standard,1
2024-06-04,Apple,Fruit,Summer,215.67424965138542,5239.354137351792,27.994814294485906,6.667356762331256,79.1842659694137,0,2024,6,4,Standard,11
2024-06-05,Apple,Fruit,Summer,204.51222009273866,5116.519394446366,7.371229831328902,8.982468278605015,54.00965481070366,0,2024,6,5,Standard,4
2024-06-06,Apple,Fruit,Summer,207.9699505403161,4731.948545347872,18.60315004907752,11.41329157961578,78.71042179264924,0,2024,6,6,Standard,4
2024-06-07,Apple,Fruit,Summer,224.70223566021554,4854.187056270333,23.512738030457964,8.71178316025418,77.1927250087988,0,2024,6,7,Premium,9
2024-06-08,Apple,Fruit,Summer,213.70349811196374,4770.48921326967,23.923171128175344,8.2969370060319,83.23689963287401,0,2024,6,8,Premium,2
2024-06-09,Apple,Fruit,Summer,197.21829648037797,4936.368534316399,20.167905049250095,14.65446830826613,51.66383825025878,0,2024,6,9,Standard,1
2024-06-10,Apple,Fruit,Summer,222.26680742986153,4805.942829724764,9.169683379591854,13.717525501729293,50.92442673871169,0,2024,6,10,Standard,8
2024-06-11,Apple,Fruit,Summer,205.4009690911482,4877.466038023458,24.935513848541607,16.665425640716958,64.92028399514243,0,2024,6,11,Standard,12
2024-06-12,Apple,Fruit,Summer,232.40378887231142,4586.953981243763,23.002783337873645,4.999179624789911,55.95153135396612,0,2024,6,12,Standard,11
2024-06-13,Apple,Fruit,Summer,223.97551069821816,4854.591510205271,7.153394288725908,12.190570195081271,72.33537910280887,0,2024,6,13,Standard,4
2024-06-14,Apple,Fruit,Summer,207.74720485862576,4849.142448337409,16.59524561685941,11.703895707857077,86.69395606026995,0,2024,6,14,Standard,2
2024-06-15,Apple,Fruit,Summer,226.11079884343556,4283.556267782368,9.34943498804509,7.394756217453775,65.65918921336063,0,2024,6,15,Standard,8
2024-06-16,Apple,Fruit,Summer,213.22096479935365,5344.489580903565,13.436926142824298,9.721150838053617,83.79801509090416,0,2024,6,16,Standard,13
2024-06-17,Apple,Fruit,Summer,221.56072029817358,5109.950329352466,5.452027305142136,6.275642866114575,50.00963498071466,0,2024,6,17,Standard,13
2024-06-18,Apple,Fruit,Summer,217.65028618375376,4836.488424096232,15.008246710268956,2.836887952339704,56.74058573836737,0,2024,6,18,Standard,8
2024-06-19,Apple,Fruit,Summer,203.50746054072195,4986.226507244511,18.74692302890526,4.276024213254656,51.21694158616342,0,2024,6,19,Standard,1
2024-06-20,Apple,Fruit,Summer,205.66228303162697,4737.357715378353,20.48956482067717,2.1102729280240218,63.12588722060275,0,2024,6,20,Standard,4
2024-06-21,Apple,Fruit,Summer,223.4433336867998,5221.927907128174,21.587258628217754,13.661391503802482,86.32758382786011,0,2024,6,21,Standard,10
2024-06-22,Apple,Fruit,Summer,208.943012096368,5334.742678472782,25.9072828275615,13.21454786218303,53.87808494395951,0,2024,6,22,Standard,10
2024-06-23,Apple,Fruit,Summer,208.2112350780538,4990.282570259036,10.38657268189325,19.012127431597456,74.25639106975201,0,2024,6,23,Standard,13
2024-06-24,Apple,Fruit,Summer,202.35182259441314,5192.947015865003,8.012045560961699,14.593568272944825,68.05983756477777,0,2024,6,24,Standard,5
2024-06-25,Apple,Fruit,Summer,217.00074007193052,4950.053655427132,26.28842929744814,1.040916775122629,87.5387284946325,0,2024,6,25,Standard,1
2024-06-26,Apple,Fruit,Summer,234.41432726695845,4560.5832758900215,8.915320372316247,17.684903478579084,54.900765701483756,1,2024,6,26,Standard,6
2024-06-27,Apple,Fruit,Summer,201.15746278604837,4911.848012277027,29.369002033404882,17.253503258914517,58.48111402008916,0,2024,6,27,Standard,1
2024-06-28,Apple,Fruit,Summer,212.75733172714803,4962.598934718651,26.063455734965924,8.866406415453973,51.18167874445973,0,2024,6,28,Standard,2
2024-06-29,Apple,Fruit,Summer,227.50484340128892,4771.566239244867,17.52191514723998,11.717261010558431,67.35740998525495,0,2024,6,29,Standard,9
2024-06-30,Apple,Fruit,Summer,211.65381021801429,4898.000293422921,29.53553562305063,19.521566649450378,61.11331598258617,0,2024,6,30,Standard,8
2024-07-01,Apple,Fruit,Summer,217.30645033515341,4895.18783682241,7.434418227700105,10.646087276963325,84.79623735561285,0,2024,7,1,Standard,11
2024-07-02,Apple,Fruit,Summer,201.21206876343942,4977.7639566097105,12.57664402937754,18.106436567521797,74.1976325279102,0,2024,7,2,Standard,4
2024-07-03,Apple,Fruit,Summer,217.05076290783126,4925.19788356034,20.955610376015287,1.6607751562037287,74.56362951902807,0,2024,7,3,Premium,11
2024-07-04,Apple,Fruit,Summer,210.51159218432667,4735.321025799047,13.750171711829468,3.821037374173657,71.2764278752521,0,2024,7,4,Standard,9
2024-07-05,Apple,Fruit,Summer,222.97338120409856,4741.72986415392,28.209313799519794,8.815098868826357,53.67401348916804,0,2024,7,5,Premium,3
2024-07-06,Apple,Fruit,Summer,225.11597679787548,4617.503262870629,6.6406522044454395,11.695136166746094,67.80074734901422,0,2024,7,6,Premium,1
2024-07-07,Apple,Fruit,Summer,240.0141136964478,4995.492541455002,18.735295801524114,16.324557037256003,89.98020758834066,0,2024,7,7,Premium,5
2024-07-08,Apple,Fruit,Summer,218.65860246539424,4485.577599304965,19.77165668487786,19.765242302863737,83.4091716338406,0,2024,7,8,Standard,12
2024-07-09,Apple,Fruit,Summer,215.9615858636855,5150.910139344957,21.318203094430604,7.777029929482328,85.73836216668464,0,2024,7,9,Standard,8
2024-07-10,Apple,Fruit,Summer,214.5653332042592,5204.443213431273,11.39165558329536,0.9483127228016985,82.92905436985998,0,2024,7,10,Premium,6
2024-07-11,Apple,Fruit,Summer,208.74760813888642,4895.825841909043,14.11416068799661,16.023430065906496,54.12166773723931,0,2024,7,11,Premium,14
2024-07-12,Apple,Fruit,Summer,216.09639083678044,4398.890628250638,26.092013241624443,12.087614381656163,59.097930162591986,0,2024,7,12,Standard,4
2024-07-13,Apple,Fruit,Summer,209.36136001727283,4880.931087520178,9.873569224253995,3.9708571773640333,50.12486605425639,0,2024,7,13,Standard,10
2024-07-14,Apple,Fruit,Summer,214.28989787286463,4915.713678377913,25.671696179334052,9.896569132428404,62.140404995124456,0,2024,7,14,Premium,1
2024-07-15,Apple,Fruit,Summer,226.4994738158346,4665.382986935044,19.06638557256856,14.846204910674487,54.344296093859704,0,2024,7,15,Standard,14
2024-07-16,Apple,Fruit,Summer,201.8054852439038,4887.928895018833,24.054687779852053,15.408235741372875,68.91173381206332,0,2024,7,16,Premium,1
2024-07-17,Apple,Fruit,Summer,224.61120971199608,5182.982991212691,22.840184156586787,9.99236823997524,77.08509954295607,0,2024,7,17,Standard,6
2024-07-18,Apple,Fruit,Summer,226.49434759048606,5000.513694507918,10.187787384621975,6.104290602577183,84.98021180152308,0,2024,7,18,Standard,5
2024-07-19,Apple,Fruit,Summer,211.24552190071978,4758.8595676207815,19.220318410846822,19.47485164076987,79.96868660363593,0,2024,7,19,Standard,5
